article_id,doc_id,title
20/2013/tt-bgdđt+2,20/2013/tt-bgdđt,Điều 2. Thông tư này có hiệu lực thi hành kể từ ngày 19 tháng 7 năm 2013.
20/2014/nđ-cp+5,20/2014/nđ-cp,Điều 5. Chương trình giáo dục thực hiện phổ cập giáo dục mầm non cho trẻ em 5 tuổi
20/2014/nđ-cp+8,20/2014/nđ-cp,Điều 8. Chương trình giáo dục thực hiện phổ cập giáo dục tiểu học
20/2014/nđ-cp+13,20/2014/nđ-cp,Điều 13. Chương trình giáo dục thực hiện phổ cập giáo dục trung học cơ sở
20/2014/nđ-cp+18,20/2014/nđ-cp,Điều 18. Chương trình giáo dục thực hiện xóa mù chữ
20/2019/tt-bgdđt+1,20/2019/tt-bgdđt,"Điều 1. Bãi bỏ các quy định về kiểm tra và cấp chứng chỉ ngoại ngữ theo chương trình giáo dục thường xuyên tại Quyết định số 30/2008/QĐ-BGDĐT ngày 06 tháng 6 năm 2008 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Quy định về tổ chức đào tạo, bồi dưỡng, kiểm tra và cấp chứng chỉ ngoại ngữ, tin học theo chương trình giáo dục thường xuyên."
20/2019/tt-btnmt+1,20/2019/tt-btnmt,"Điều 1. Ban hành kèm theo Thông tư này quy trình kỹ thuật xây dựng, duy trì, vận hành hệ thống thông tin ngành tài nguyên và môi trường."
21-lct/hđnn8+54,21-lct/hđnn8,Điều 54. Những quy định trước đây trái với Luật này đều bãi bỏ.
216/2011/tt-bqp+6,216/2011/tt-bqp,Điều 6. Chương trình bồi dưỡng kiến thức pháp luật về giao thông đường bộ
21/2016/tt-nhnn+2,21/2016/tt-nhnn,Điều 2. Bãi bỏ Khoản 2 Điều 2 và Điều 4 Thông tư số 04/2013/TT-NHNN.
21/2017/tt-bgdđt+13,21/2017/tt-bgdđt,Điều 13. Thông tư này có hiệu lực thi hành kể từ ngày 23 tháng 10 năm 2017.
21/2019/tt-bgdđt+1,21/2019/tt-bgdđt,"Điều 1. Ban hành kèm theo Thông tư này Quy chế quản lý bằng tốt nghiệp trung học cơ sở, bằng tốt nghiệp trung học phổ thông, bằng tốt nghiệp trung cấp sư phạm, bằng tốt nghiệp cao đẳng sư phạm, văn bằng giáo dục đại học và chứng chỉ của hệ thống giáo dục quốc dân."
22/2013/qđ-ttg+9,22/2013/qđ-ttg,Điều 9. Quyết định này có hiệu lực thi hành kể từ ngày 15 tháng 6 năm 2013.
22/2013/tt-byt+8,22/2013/tt-byt,"Điều 8. Thẩm định và ban hành chương trình, tài liệu đào tạo liên tục"
22/2014/tt-btttt+1,22/2014/tt-btttt,"Điều 1. Ban hành kèm theo Thông tư này Quy hoạch kho số viễn thông và các bảng sau: Bảng quy hoạch mã đích quốc gia (Phụ lục 1 kèm theo); Bảng quy hoạch số thuê bao (Phụ lục 2 kèm theo); Bảng quy hoạch mã, số dịch vụ (Phụ lục 3 kèm theo); Bảng quy hoạch mã định tuyến kỹ thuật (Phụ lục 4 kèm theo)."
23/2008/qđ-nhnn+2,23/2008/qđ-nhnn,"Điều 2. Quyết định này có hiệu lực kể từ ngày 01/01/2009 và thay thế Quyết định số 1511/2001/QĐ-NHNN ngày 30/11/2001 về việc ban hành Chế độ Báo cáo tài chính của Ngân hàng Nhà nước và Quyết định số 1405/2002/QĐ-NHNN ngày 19/12/2002 của Thống đốc Ngân hàng Nhà nước về việc sửa đổi, bổ sung một số chỉ tiêu trong Bảng cân đối kế toán của Ngân hàng Nhà nước tại Chế độ Báo cáo tài chính của Ngân hàng Nhà nước."
23/2010/tt-btnmt+1,23/2010/tt-btnmt,"Điều 1: Ban hành kèm theo Thông tư này Quy định điều tra khảo sát, đánh giá hệ sinh thái san hô, hệ sinh thái cỏ biển và đất ngập nước vùng ven biển và hải đảo."
23/2010/tt-btnmt+2,23/2010/tt-btnmt,Điều 2: Thông tư này có hiệu lực thi hành kể từ ngày 01 tháng 01 năm 2011.
23/2013/tt-bct+2,23/2013/tt-bct,"Điều 2: Trách nhiệm của chủ đầu tư và của tổ chức tư vấn lập Thiết kế kỹ thuật về bổ sung, hoàn thiện Thiết kế kỹ thuật (nếu có)."
23/2015/tt-bct+3,23/2015/tt-bct,Điều 3. Việc lựa chọn Chủ đầu tư BOT được thực hiện theo quy định của pháp luật về đấu thầu.
23/2017/tt-btc+2,23/2017/tt-btc,Điều 2. Bãi bỏ điểm b khoản 1 Điều 28.
24/2010/tt-btnmt+5,24/2010/tt-btnmt,"Điều 5. Nội dung của bản đồ địa hình đáy biển tỷ lệ 1:10.000, 1:50.000 tuân theo các quy định tại Quy định cơ sở toán học, độ chính xác, nội dung và ký hiệu bản đồ địa hình đáy biển tỷ lệ 1:10.000 và Quy định kỹ thuật thành lập bản đồ địa hình đáy biển tỷ lệ 1:50.000. Đối với bản đồ địa hình đáy biển các tỷ lệ khác tuân theo yêu cầu kỹ thuật do các cơ quan có thẩm quyền ban hành hoặc quy định trong từng nhiệm vụ cụ thể."
24/2019/tt-bgdđt+1,24/2019/tt-bgdđt,"Điều 1. Ban hành kèm theo Thông tư này Quy chế đào tạo trình độ trung cấp, trình độ cao đẳng nhóm ngành đào tạo giáo viên."
24/2019/tt-bgdđt+2,24/2019/tt-bgdđt,"Điều 2. Thông tư này có hiệu lực thi hành từ ngày 11 tháng 02 năm 2020 và thay thế Thông tư số 22/2014/TT-BGDĐT ngày 09 tháng 7 năm 2014 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Quy chế đào tạo trung cấp chuyên nghiệp hệ chính quy, Thông tư số 46/2011/TT-BGDĐT ngày 17 tháng 10 năm 2011 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Quy chế đào tạo trung cấp chuyên nghiệp theo hình thức vừa làm vừa học; Thay thế các nội dung quy định về đào tạo trình độ cao đẳng tại Quyết định số 25/QĐ-BGDĐT ngày 26 tháng 6 năm 2006 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Quy chế đào tạo đại học và cao đẳng hệ chính quy, Quyết định số 43/QĐ-BGDĐT ngày 15 tháng 8 năm 2007 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Quy chế đào tạo đại học và cao đẳng hệ chính quy theo hệ thống tín chỉ, Thông tư số 57/2012/TT-BGDĐT ngày 27 tháng 12 năm 2012 của Bộ trưởng Bộ Giáo dục và Đào tạo sửa đổi, bổ sung một số điều của Quy chế đào tạo đại học và cao đẳng hệ chính quy theo hệ thống tín chỉ, ban hành kèm theo Quyết định số 43/QĐ-BGDĐT ngày 15 tháng 8 năm 2007 của Bộ trưởng Bộ Giáo dục và Đào tạo, Quyết định số 36/QĐ-BGDĐT ngày 28 tháng 6 năm 2007 của Bộ trưởng Bộ Giáo dục và Đào tạo Quy chế đào tạo đại học và cao đẳng hình thức vừa làm vừa học, Thông tư số 10/2018/TT-BGDĐT ngày 30 tháng 3 năm 2018 của Bộ trưởng Bộ Giáo dục và Đào tạo quy định về đào tạo bằng tốt nghiệp thứ 2 trình độ đại học, trình độ cao đẳng nhóm ngành đào tạo giáo viên; thay thế các nội dung quy định về liên kết đào tạo trình độ trung cấp chuyên nghiệp, cao đẳng tại Quyết định số 42/QĐ-BGDĐT ngày 28 tháng 7 năm 2008 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành quy định liên kết đào tạo trình độ trung cấp chuyên nghiệp, cao đẳng, đại học."
25/2012/tt-bgdđt+2,25/2012/tt-bgdđt,Điều 2. Thông tư này có hiệu lực thi hành kể từ ngày 14 tháng 8 năm 2012. Thông tư này thay thế Quyết định số 26/2003/QĐ-BGDĐT ngày 16 tháng 6 năm 2003 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Điều lệ Hội thi giáo viên dạy giỏi trung cấp chuyên nghiệp.
25/2015/tt-bgdđt+3,25/2015/tt-bgdđt,Điều 3. Mục tiêu
25/2016/qđ-ttg+1,25/2016/qđ-ttg,Điều 1. Ban hành kèm theo Quyết định này Quy chế quản lý hoạt động của Cảng quốc tế Cam Ranh - Bộ Quốc phòng.
25/2016/qđ-ttg+2,25/2016/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành từ ngày 15 tháng 8 năm 2016.
25/2018/tt-nhnn+2,25/2018/tt-nhnn,"Điều 2. Bãi bỏ điểm d khoản 4 Điều 8 và Mẫu biểu 01, 02, 03, 04, 05, 06 ban hành kèm theo Thông tư số 10/2015/TT-NHNN."
25/2019/nđ-cp+2,25/2019/nđ-cp,"Điều 2. Thay thế các Phụ lục I, II, III ban hành kèm theo Nghị định số 13/2011/NĐ-CP ngày 11 tháng 02 năm 2011 bằng các Phụ lục I, II, III tương ứng ban hành kèm theo Nghị định này."
25/2019/nđ-cp+3,25/2019/nđ-cp,Điều 3. Thay thế cụm từ “đối tượng tiếp giáp” bằng cụm từ “đối tượng được bảo vệ” tại các Điều: Điều 3; Điều 11; tên Điều 19 và khoản 1 Điều 19; Điều 21; khoản 2 Điều 26.
26/2008/qđ-byt+1,26/2008/qđ-byt,Điều 1. Ban hành kèm theo Quyết định này 94 Quy trình kỹ thuật Y học cổ truyền (Có danh mục kèm theo).
26/2008/qđ-byt+2,26/2008/qđ-byt,"Điều 2. Quy trình kỹ thuật Y học cổ truyền là tài liệu áp dụng cho các cơ sở khám chữa bệnh của nhà nước, tư nhân và các cơ sở khám chữa bệnh có vốn đầu tư nước ngoài tại Việt Nam."
26/2014/qđ-ttg+1,26/2014/qđ-ttg,Điều 1. Ban hành kèm theo Quyết định này Quy chế tổ chức và hoạt động của Đại học quốc gia và các cơ sở giáo dục đại học thành viên.
26/2016/qđ-ttg+1,26/2016/qđ-ttg,Điều 1. Ban hành kèm theo Quyết định này Quy chế hoạt động ứng phó sự cố hóa chất độc.
26/2016/qđ-ttg+2,26/2016/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành từ ngày 01 tháng 7 năm 2016.
26/2018/nđ-cp+1,26/2018/nđ-cp,Điều 1. Ban hành kèm theo Nghị định này Điều lệ tổ chức và hoạt động của Tập đoàn Điện lực Việt Nam.
26/2018/nđ-cp+2,26/2018/nđ-cp,Điều 2. Nghị định này có hiệu lực thi hành kể từ ngày ký ban hành và thay thế Nghị định số 205/2013/NĐ-CP ngày 06 tháng 12 năm 2013 của Chính phủ về Điều lệ tổ chức và hoạt động của Tập đoàn Điện lực Việt Nam.
27/2013/tt-nhnn+2,27/2013/tt-nhnn,"Điều 2. Bãi bỏ Điều 8 Thông tư số 02/2012/TT-NHNN ngày 27/02/2012 về hướng dẫn giao dịch hối đoái giữa Ngân hàng Nhà nước Việt Nam và các tổ chức tín dụng, chi nhánh ngân hàng nước ngoài."
28/2015/ttlt-byt-bnv+2,28/2015/ttlt-byt-bnv,"Điều 2. Mã số, phân hạng chức danh nghề nghiệp dinh dưỡng"
28/2016/tt-nhnn+2,28/2016/tt-nhnn,"Điều 2. Trong quá trình thực hiện hoạt động ngoại hối, Ngân hàng Phát triển Việt Nam phải chấp hành đúng các quy định hiện hành về quản lý ngoại hối và các quy định pháp luật có liên quan."
28/2020/qđ-ttg+1,28/2020/qđ-ttg,Điều 1. Ban hành kèm theo Quyết định này Danh mục phế liệu được phép nhập khẩu từ nước ngoài làm nguyên liệu sản xuất.
290/2005/qđ-ttg+2,290/2005/qđ-ttg,"Điều 2. Các đối tượng quy định tại khoản 1 Điều 1 Quyết định này, nếu chưa được khen thưởng thành tích tham gia kháng chiến chống Mỹ thì được thực hiện theo quy định hiện hành."
290/2005/qđ-ttg+3,290/2005/qđ-ttg,Điều 3. Nguồn kinh phí thực hiện các chế độ quy định tại Quyết định này do ngân sách nhà nước bảo đảm theo quy định của Luật Ngân sách nhà nước.
290/2005/qđ-ttg+6,290/2005/qđ-ttg,"Điều 6. Quyết định này có hiêu lực thi hành sau 15 ngày, kể từ ngày đăng công báo."
29/2019/qđ-ttg+2,29/2019/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày 25 tháng 11 năm 2019.
29/2020/tt-btc+9,29/2020/tt-btc,"Điều 9. Vi phạm quy định về giao, sử dụng tài sản của các dự án sử dụng vốn nhà nước quy định tại"
30/2004/qđ-bgtvt+1,30/2004/qđ-bgtvt,Điều 1: Ban hành kèm theo Quyết định này “Quy định tiêu chuẩn kỹ thuật của tín hiệu trên phương tiện thủy nội địa”.
30/2004/qđ-bgtvt+3,30/2004/qđ-bgtvt,"Điều 3: Quyết định này có hiệu lực sau 15 ngày, kể từ ngày đăng Công Báo."
30/2015/ttlt-blđtbxh-bnv+2,30/2015/ttlt-blđtbxh-bnv,Điều 2. Mã số và phân hạng chức danh nghề nghiệp viên chức chuyên ngành công tác xã hội
30/2019/qđ-ttg+1,30/2019/qđ-ttg,"Điều 1. Ban hành kèm theo Quyết định này Quy chế xây dựng, quản lý, thực hiện Chương trình Thương hiệu quốc gia Việt Nam."
30/2019/qđ-ttg+2,30/2019/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành từ ngày 01 tháng 12 năm 2019.
31/2019/tt-bct+4,31/2019/tt-bct,"Điều 4. Bãi bỏ nội dung quy định tại Khoản 14, Khoản 15 Điều 3 Thông tư số 40/2014/TT-BCT ngày 05 tháng 11 năm 2014 của Bộ trưởng Bộ Công Thương quy định quy trình điều độ hệ thống điện quốc gia."
31/2019/tt-bgtvt+6,31/2019/tt-bgtvt,Điều 6. Tốc độ tối đa cho phép xe cơ giới tham gia giao thông trong khu vực đông dân cư (trừ đường cao tốc)
31/2019/tt-bgtvt+7,31/2019/tt-bgtvt,Điều 7. Tốc độ tối đa cho phép xe cơ giới tham gia giao thông ngoài khu vực đông dân cư (trừ đường cao tốc)
31/2020/nđ-cp+2,31/2020/nđ-cp,"Điều 2. Bãi bỏ khoản 4 Điều 7, khoản 1 Điều 19 Nghị định số 115/2013/NĐ-CP ngày 03 tháng 10 năm 2013 của Chính phủ quy định về quản lý, bảo quản tang vật, phương tiện vi phạm hành chính bị tạm giữ, tịch thu theo thủ tục hành chính."
32/2011/qđ-ttg+5,32/2011/qđ-ttg,"Điều 5. Quyết định này có hiệu lực thi hành kể từ ngày 22 tháng 7 năm 2011 và thay thế Quyết định số 234/2006/QĐ-TTg  ngày 18 tháng 10 năm 2006 của Thủ tướng Chính phủ về một số chế độ đối với huấn luyện viên, vận động viên thể thao."
32/2014/tt-nhnn+2,32/2014/tt-nhnn,"Điều 2. Bãi bỏ Phụ lục 01, Phụ lục 02 đính kèm Thông tư số 11/2013/TT-NHNN."
32/2017/tt-bgdđt+2,32/2017/tt-bgdđt,Điều 2. Thông tư này có hiệu lực thi hành kể từ ngày 03 tháng 02 năm 2018.
32/2018/nđ-cp+2,32/2018/nđ-cp,"Điều 2. Bãi bỏ quy định tại điểm a khoản 3 Điều 31 Nghị định số 91/2015/NĐ-CP ngày 13 tháng 10 năm 2015 của Chính phủ về đầu tư vốn nhà nước vào doanh nghiệp và quản lý, sử dụng vốn, tài sản tại doanh nghiệp."
32/2020/tt-bgdđt+1,32/2020/tt-bgdđt,"Điều 1. Ban hành kèm theo Thông tư này Điều lệ trường trung học cơ sở, trường trung học phổ thông và trường phổ thông có nhiều cấp học."
33/2012/qđ-ttg+1,33/2012/qđ-ttg,"Điều 1. Ban hành kèm theo Quyết định này Quy chế Phối hợp tìm kiếm, cứu nạn hàng không dân dụng."
33/2012/qđ-ttg+2,33/2012/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày 01 tháng 10 năm 2012.
33/2014/tt-bca+2,33/2014/tt-bca,Điều 2. Quyết định này có hiệu lực kể từ ngày ký.
33/2017/qđ-ttg+1,33/2017/qđ-ttg,"Điều 1. Ban hành kèm theo Quyết định này Quy chế tiếp nhận, giải quyết và trả lời kiến nghị của cử tri do Quốc hội chuyển đến."
33/2017/qđ-ttg+2,33/2017/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày 15 tháng 9 năm 2017.
33/2020/nđ-cp+2,33/2020/nđ-cp,Điều 2. Bãi bỏ điểm b khoản 2 Điều 64.
34/2018/tt-blđtbxh+6,34/2018/tt-blđtbxh,"Điều 6. Sửa đổi, bổ sung Điều 9 Thông tư số 31/2017/TT-BLĐTBXH ngày 29 tháng 12 năm 2017 quy định về đào tạo trình độ cao đẳng, trung cấp, sơ cấp theo hình thức đào tạo vừa làm vừa học như sau:"
35/2004/nđ-cp+1,35/2004/nđ-cp,"Điều 1. Phê chuẩn số lượng 14 (mười bốn) đơn vị bầu cử, 63 (sáu mươi ba) đại biểu Hội đồng nhân dân tỉnh, và số đại biểu được bầu ở mỗi đơn vị bầu cử đại biểu Hội đồng nhân dân tỉnh Đồng Tháp nhiệm kỳ 2004 - 2009 (có danh sách kèm theo)."
35/2004/nđ-cp+2,35/2004/nđ-cp,"Điều 2. Nghị định này có hiệu lực thi hành sau 15 ngày, kể từ ngày đăng Công báo."
35/2019/qđ-ttg+1,35/2019/qđ-ttg,Điều 1. Ban hành kèm theo Quyết định này Quy chế phối hợp liên ngành quản lý hoạt động nhập khẩu phế liệu.
35/2019/qđ-ttg+2,35/2019/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành từ ngày 15 tháng 02 năm 2020.
36/2011/tt-bca+7,36/2011/tt-bca,Điều 7. Đến giờ quy định phạm nhân được nhận khẩu phần ăn của mình và phải ăn đúng nơi quy định. Cấm phạm nhân tự đun nấu trong khu vực giam giữ và tụ tập ăn uống.
36/2011/tt-bca+12,36/2011/tt-bca,"Điều 12. Phạm nhân có trách nhiệm bảo vệ tài sản của trại giam, của mình và của người khác, báo cáo kịp thời cho cán bộ trại giam về các hành vi xâm phạm đến tài sản đó."
36/2011/tt-bca+13,36/2011/tt-bca,"Điều 13. Cấm phạm nhân đe doạ, đánh đập, ức hiếp, cưỡng đoạt lẫn nhau, huỷ hoại thân thể, tự xăm trổ hoặc xăm trổ lên thân thể người khác, tự đeo lên cơ thể mình hoặc đeo cho người khác những vật thể bằng kim loại hoặc chất khác. Cấm các hình thức đồng tính luyến ái, quan hệ tình dục giữa phạm nhân với nhau hoặc với người khác (trừ quan hệ vợ, chồng khi được phép). Cấm phạm nhân lập hoặc tham gia hội, băng, nhóm dưới bất cứ hình thức nào."
36/2011/tt-bca+14,36/2011/tt-bca,"Điều 14. Cấm phạm nhân hút thuốc lá, thuốc lào trong buồng giam, bệnh xá, buồng kỷ luật, thư viện, phòng đọc sách, nơi học tập, sinh hoạt tập thể, nhà, xưởng lao động, học nghề, nơi có thể gây cháy, nổ hoặc những nơi có treo biển “cấm lửa”, “cấm hút thuốc”."
36/2015/tt-nhnn+1,36/2015/tt-nhnn,Điều 1. Chấp thuận việc sáp nhập ……… (*) vào ………. (**).
36/2015/tt-nhnn+5,36/2015/tt-nhnn,Điều 5. Quyết định này có hiệu lực kể từ ngày    tháng    năm     .
36/2017/tt-blđtbxh+1,36/2017/tt-blđtbxh,"Điều 1. Ban hành kèm theo Thông tư này Danh mục ngành, nghề học nặng nhọc, độc hại, nguy hiểm trình độ trung cấp, trình độ cao đẳng."
36/2017/tt-blđtbxh+2,36/2017/tt-blđtbxh,"Điều 2. Thông tư này có hiệu lực kể từ ngày 12 tháng 02 năm 2018. Thông tư này làm căn cứ để các Bộ, ngành, địa phương tổ chức thực hiện các quy định trong giáo dục nghề nghiệp liên quan đến các ngành, nghề học nặng nhọc, độc hại, nguy hiểm trình độ trung cấp, trình độ cao đẳng. Thông tư số 20/2014/TT-BLĐTBXH ngày 26 tháng 8 năm 2014 của Bộ trưởng Bộ Lao động - Thương binh và Xã hội ban hành Danh mục nghề học nặng nhọc, độc hại, nguy hiểm trình độ trung cấp nghề, trình độ cao đẳng nghề hết hiệu lực thi hành kể từ ngày Thông tư này có hiệu lực."
37/2016/tt-btc+2,37/2016/tt-btc,Điều 2. Các mức lãi suất quy định tại Điều 1 Thông tư này được áp dụng đối với các khoản giải ngân vốn vay cho doanh nghiệp nhỏ và vừa kể từ ngày Thông tư này có hiệu lực thi hành.
37/2018/tt-blđtbxh+3,37/2018/tt-blđtbxh,"Điều 3. Trưởng phòng ……………………………………………., các ông, Bà có tên tại"
37/2019/tt-btc+9,37/2019/tt-btc,"Điều 9. Chính sách thuế, phí, lệ phí"
38/2010/qđ-ttg+2,38/2010/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày 01 tháng 7 năm 2010.
38/2013/tt-bgdđt+1,38/2013/tt-bgdđt,"Điều 1. Ban hành kèm theo Thông tư này Quy định về quy trình và chu kỳ kiểm định chất lượng chương trình đào tạo của các trường đại học, cao đẳng và trung cấp chuyên nghiệp."
38/2013/tt-bgdđt+2,38/2013/tt-bgdđt,"Điều 2. Thông tư này có hiệu lực thi hành kể từ ngày 13 tháng 01 năm 2014 và thay thế Quyết định số 29/2008/QĐ-BGDĐT ngày 06 tháng 6 năm 2008 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Quy định chu kỳ và quy trình kiểm định chất lượng chương trình giáo dục của các trường đại học, cao đẳng và trung cấp chuyên nghiệp."
38/2015/tt-bgtvt+2,38/2015/tt-bgtvt,"Điều 2. Bãi bỏ khoản 4 Điều 6 và khoản 4 Điều 15 của Thông tư số 11/2014/TT-BGTVT ngày 29 tháng 4 năm 2014 của Bộ trưởng Bộ Giao thông vận tải hướng dẫn công tác thiết kế, thi công và nghiệm thu cầu treo dân sinh"
40/2016/nđ-cp+21,40/2016/nđ-cp,Điều 21. Yêu cầu của chương trình
41/2016/qđ-ttg+1,41/2016/qđ-ttg,"Điều 1. Ban hành kèm theo Quyết định này Quy chế quản lý, điều hành thực hiện các chương trình mục tiêu quốc gia."
41/2021/nđ-cp+2,41/2021/nđ-cp,"Điều 2. Quy định cụ thể trách nhiệm của Cục Thuế địa phương nơi có công trình khai thác tài nguyên nước ………………..; quy định trách nhiệm của tổ chức, cá nhân trong việc hoàn trả, báo cáo ……………………………………………………"
42/2005/qđ-btc+5,42/2005/qđ-btc,"Điều 5. Việc xét tặng Kỷ niệm chương ""Vì sự nghiệp Tài chính Việt Nam"" được thực hiện hàng năm. Các đơn vị đề nghị xét tặng Kỷ niệm chương hoàn tất việc gửi hồ sơ về Bộ (Vụ Tổ chức cán bộ) vào ngày 30/6, Vụ Tổ chức cán bộ tập hợp hồ sơ phối hợp với Văn phòng Bộ làm thủ tục trình Hội đồng thi đua khen thưởng Bộ Tài chính phê duyệt danh sách tặng Kỷ niệm chương và công bố trao tặng vào dịp kỷ niệm ngày thành lập ngành Tài chính 28/8 hàng năm."
42/2005/qđ-btc+6,42/2005/qđ-btc,Điều 6. Người được tặng thưởng Kỷ niệm chương được cấp Kỷ niệm chương và Giấy chứng nhận Kỷ niệm chương.
43/2014/tt-btnmt+3,43/2014/tt-btnmt,Điều 3. Chương trình đào tạo nghiệp vụ bảo vệ môi trường
44/2009/qđ-ttg+1,44/2009/qđ-ttg,Điều 1. Ban hành Phương án khẩn nguy tổng thể đối phó với hành vi can thiệp bất hợp pháp vào hoạt động hàng không dân dụng.
44/2009/qđ-ttg+2,44/2009/qđ-ttg,"Điều 2. Quyết định này có hiệu lực thi hành sau 45 ngày, kể từ ngày ký."
44/2017/tt-btnmt+1,44/2017/tt-btnmt,Điều 1: Ban hành kèm theo Thông tư này quy định kỹ thuật về quan trắc ra đa thời tiết và ô dôn - bức xạ cực tím.
44/2017/tt-btnmt+2,44/2017/tt-btnmt,Điều 2: Thông tư này có hiệu lực kể từ ngày 08 tháng 12 năm 2017.
44/2018/tt-btc+3,44/2018/tt-btc,"Điều 3. Sửa đổi, bổ sung Phần I Biểu phí, lệ phí trong công tác thú y ban hành kèm theo Thông tư số 285/2016/TT-BTC  ngày 14 tháng 11 năm 2016 như sau:"
44/2018/tt-btc+5,44/2018/tt-btc,"Điều 5. Sửa đổi, bổ sung điểm 1, 2, 3 phần I Biểu phí trong công tác an toàn vệ sinh thực phẩm ban hành kèm theo Thông tư số 286/2016/TT-BTC  ngày 14 tháng 11 năm 2016 như sau:"
45/2006/nđ-cp+1,45/2006/nđ-cp,Điều 1. Ban hành kèm theo Nghị định này Điều lệ quản lý và sử dụng Quỹ Đền ơn đáp nghĩa.
45/2006/nđ-cp+2,45/2006/nđ-cp,"Điều 2. Bộ trưởng Bộ Lao động - Thương binh và Xã hội, Bộ trưởng Bộ Tài chính chịu trách nhiệm hướng dẫn thi hành Nghị định này."
45/2006/nđ-cp+3,45/2006/nđ-cp,"Điều 3. Nghị định này có hiệu lực thi hành sau 15 ngày, kể từ ngày đăng Công báo và thay thế cho Nghị định số 91/1998/NĐ-CP  ngày 09 tháng 11 năm 1998 của Chính phủ về việc ban hành Điều lệ xây dựng và quản lý Quỹ “Đền ơn đáp nghĩa'' và Nghị định số 07/2005/NĐ-CP  ngày 24 tháng 01 năm 2005 của Chính phủ về việc sửa đổi, bổ sung Điều 12, Điều 13 của Điều lệ xây dựng và quản lý Quỹ ''Đền ơn đáp nghĩa'' ban hành kèm theo Nghị định số 91/1998/NĐ-CP  ngày 09 tháng 11 năng 1998 của Chính phủ."
47/2002/qđ-ttg+4,47/2002/qđ-ttg,Điều 4. Nguồn kinh phí chi trả chế độ trợ cấp nêu tại Quyết định này do ngân sách nhà nước bảo đảm.
47/2002/qđ-ttg+5,47/2002/qđ-ttg,"Điều 5. Bộ Quốc phòng chủ trì, phối hợp với Bộ Lao động - Thương binh và Xã hội, Bộ Tài chính hướng dẫn thực hiện Quyết định này; đồng thời chỉ đạo tổ chức thực hiện việc chi trả cho đối tượng hưởng chế độ trợ cấp nêu tại Quyết định; quản lý và quyết toán kinh phí theo quy định hiện hành của Nhà nước."
47/2002/qđ-ttg+6,47/2002/qđ-ttg,Điều 6. Quyết định này có hiệu lực thi hành kể từ ngày 01 tháng 5 năm 2002.
47/2012/qđ-ttg+1,47/2012/qđ-ttg,"Điều 1. Thành lập Quỹ phòng, chống tội phạm ở Trung ương và các tỉnh, thành phố trực thuộc Trung ương (sau đây gọi tắt là cấp tỉnh) để hỗ trợ công tác phòng, chống tội phạm; phòng, chống ma túy."
47/2014/tt-bnnptnt+1,47/2014/tt-bnnptnt,"Điều 1. Ban hành kèm theo Thông tư này Quy chuẩn kỹ thuật quốc gia về điều kiện trồng, chăm sóc cao su kiến thiết cơ bản ở miền núi phía Bắc. Ký hiệu: QCVN 01-149:2014/BNNPTNT"
47/2014/tt-bnnptnt+2,47/2014/tt-bnnptnt,Điều 2. Thông tư này có hiệu lực kể từ ngày 11 tháng 6 năm 2015.
48/2017/tt-bqp+1,48/2017/tt-bqp,"Điều 1. Ban hành kèm theo Thông tư này Quy chế giám sát tài chính, đánh giá hiệu quả hoạt động đối với doanh nghiệp nhà nước và doanh nghiệp có vốn nhà nước thuộc Bộ Quốc phòng."
48/2017/tt-bqp+2,48/2017/tt-bqp,Điều 2. Thông tư này có hiệu lực kể từ ngày 20 tháng 4 năm 2017 và áp dụng cho năm tài chính 2016 trở đi; đồng thời thay thế Thông tư số 161/2014/TT-BQP ngày 10 tháng 11 năm 2014 của Bộ Quốc phòng hướng dẫn một số nội dung về giám sát tài chính và đánh giá hiệu quả hoạt động đối với doanh nghiệp do Bộ Quốc phòng làm chủ sở hữu và doanh nghiệp có vốn của Bộ Quốc phòng.
51/2002/qđ-bgdđt+1,51/2002/qđ-bgdđt,"Điều 1. Ban hành kèm theo Quyết định này ""Quy định chuyển trường và tiếp nhận học sinh học tại các trường trung học cơ sở và trung học phổ thông""."
51/2002/qđ-bgdđt+2,51/2002/qđ-bgdđt,"Điều 2. Quyết định này có hiệu lực sau 15 ngày, kể từ ngày ký. Các quy định trước đây trái với Quyết định này bị bãi bỏ."
